split,file,source_split,base_identity,sha256,width,height,boxes
train,paper753_jpg.rf.ce0f4bf5430d6d2a32b09157371d1743.jpg,train,paper753,4a4d34568d40e76a98ca0e4821fa85b5fdcdaf92dee5d0de8be9f4389aea5948,416,416,1
val,paper756_jpg.rf.68777167b445afdf2673b4e9ed0ef473.jpg,train,paper756,08956d785f6657c7e07c1920d775ac120ac814bcfbfcb122680a6b3f447a2a23,416,416,1
train,paper759_jpg.rf.93c0e2559356778b21cb7847552436d7.jpg,train,paper759,d160fb4d10fac55d7b35da1fc9baa8ab7685769fef22d2a3457947e0c41c8774,416,416,1
train,paper760_jpg.rf.a82eeeeae4caf72552540415aada7914.jpg,train,paper760,715d7aabefff589ee596f53dbf8d992a9fe0cfe74163c0ad82cd8276fb2acdb2,416,416,1
train,paper761_jpg.rf.a7005e0e5b716c8e99986405c3002bb8.jpg,train,paper761,b4308db39361495bf16ce7c0f8887ee99d036abe9391f67177156ceffb19a857,416,416,1
test,paper763_jpg.rf.047b6ddce2cc875141e6c29530b20e34.jpg,train,paper763,a7aa0bab6f7af203e9fa0e7339a4437b8b952bab9086937f718b0b85e37b7060,416,416,1
train,paper765_jpg.rf.e2ad25410bc684db564ad70b8a8b980f.jpg,train,paper765,c37fa59b4fdcdaf9ac7b8168ef69ae360c12166ed8feecfe8b6f79077adbd391,416,416,1
train,paper766_jpg.rf.16caefa2abbc0f599eb74201ccc9180a.jpg,train,paper766,a03278ab0e632fffd762600b58135f5bd17d306ea639793a2a1202e2762cd6cd,416,416,4
train,paper768_jpg.rf.64bfc8915b77bfe9d3646fb0f00106c1.jpg,train,paper768,e5e3f0a712eb8d36a010acfd5af27d3297b19412a5db228153e36e38aa868018,416,416,2
train,paper770_jpg.rf.bcb8ccd89f8eee3fc262d5f9f2522071.jpg,train,paper770,2db2728514b905bdb8d4c9e7b55017ba93ee044ec33505ef0863a8219a363ce5,416,416,1
train,paper771_jpg.rf.56aa41464aa293114d15881a439663f0.jpg,train,paper771,0127535e19bd7095845a19318998ad00d5bcb75e9bb780831db8ae60752b2694,416,416,1
train,paper772_jpg.rf.38ac0897e84b2147af218c00cd561604.jpg,train,paper772,90ef4066e752eb5ff4879a36134decec4aec75e93d64a9c41eb10f4f2450470b,416,416,6
test,paper773_jpg.rf.1732a8f2233fb25cb6f62444c4ad7213.jpg,train,paper773,b0447034833ad7d322cf8168b3b20c212475da552de939b3ad6191528c6f9135,416,416,1
train,paper775_jpg.rf.afaa51c117970857dab57b21fca2abc4.jpg,train,paper775,8431a0c137984013314d91b06198aae65336d164bac43fc07a5d7934231ddc10,416,416,1
train,paper776_jpg.rf.3f869f30997cdbb67075269ce64cf630.jpg,train,paper776,1ddd856659d10f62e270cd934773026e01c30b1ab951e466381c587e8c395de0,416,416,1
train,paper777_jpg.rf.7860914b7eedd1525bb008b274745f84.jpg,train,paper777,c8f59a503a2733588df76749fa9f27f609dce3a506d80491c93bc6e12c333b5b,416,416,1
train,paper778_jpg.rf.c93fc0307502c8cb3865ff5558ec7ae2.jpg,train,paper778,3788c3d20eb5882923b24edc80e15ad986cd09b33111164985f19062baea18bf,416,416,7
train,paper780_jpg.rf.75423318e831b99a7bb1c2b7412e4ca3.jpg,train,paper780,c5e736138b3ed2c94cab0e4535cd3f321a8f7ed72f58c7c25c6fa0751093146f,416,416,1
test,paper781_jpg.rf.af00ce16ab1afe85661fe7ab17056146.jpg,train,paper781,f0bef7859f27fed2642121aac7ce88ab705bcc44cfd5981cfe4e0b906c8aac66,416,416,3
train,paper782_jpg.rf.eb87c4af2d2cb2acdefaf027ba229896.jpg,train,paper782,354f73be314ac114e0aa1cdb1ae1b8b7ae8a8d2ffb7caa8ae30d88a77fcd5d84,416,416,1
train,paper784_jpg.rf.de5c943534bc77cf192db995ac82077f.jpg,train,paper784,111647e489be4fc9511740943f3be45d418f9c5d1cb8c18c1650086c9c08a484,416,416,7
train,paper786_jpg.rf.4180d252e7d5d8041cde2e262c9db00d.jpg,train,paper786,ea3fed7842ed97640fc1a09b47f1436fa6f76331944d6247bcdf443f74038534,416,416,7
train,paper787_jpg.rf.a776cf355b31868a4cfda6ff51850600.jpg,train,paper787,15607a8e62c1e8ad59408b2ebb3b8b16d23c54a6168acb48e708c28745639685,416,416,1
val,paper788_jpg.rf.edd20dc8bc6525d6ac140a10ac9dc699.jpg,train,paper788,5e61746712f329cacbd93d3799db5b715dd08148893530ae179c8daff66f940a,416,416,4
val,paper789_jpg.rf.ef18c2a194dffe3679f7b4ae3b3c07e3.jpg,train,paper789,43c52c1eee4caad4e110e27c7bc4c65b56203eb547152d54f433539523e6d237,416,416,1
train,paper790_jpg.rf.e01aeafdece8e1d6365dc6709422343e.jpg,train,paper790,0322e65e942bab6c9431fc8c4fc173bbf998e360e6b11ae0a2762ace9d51025d,416,416,21
test,paper791_jpg.rf.82e5f8f95499596c6d211e6b4151fe5e.jpg,train,paper791,a05fd734ac3c92eeba83256b6caddc72561e75d723bcc4e9808fbbef03e27ef8,416,416,1
train,paper792_jpg.rf.d8c0cff5e1dcfcda30da9fdafa4df03c.jpg,train,paper792,0295822a8e374d1b74e5e66f9cf2cb67fbc901199ef8ce22d7756a3d61971f23,416,416,1
train,paper795_jpg.rf.9217e0dc5dec1492e5830dbe9776c730.jpg,train,paper795,80551ecb74c023895e3d321693d4eebc69b75d0f70a4ec841e01ecebf1b70adc,416,416,4
train,paper796_jpg.rf.8aef4419f2ad977c0bb56c12df888dc1.jpg,train,paper796,0dc467b1efc537d4b94b757962fa97a680acd2fda4d22d6bf2f5de1217c17c01,416,416,1
train,paper797_jpg.rf.81630618e1d70b3c961bf45cfc0ab944.jpg,train,paper797,0048171425cc870cb986e9a4ee29cad8f95c84e5374fc2ea42366c7e666207e0,416,416,1
train,paper798_jpg.rf.6bd112ba0235d5c571b0c8931d186af8.jpg,train,paper798,a8da923b9493523bb69fd3f7f96d89d8bf790d56af467411c74403ca46cb4205,416,416,5
train,paper799_jpg.rf.570ad7a943449483d60e75c08a78cd57.jpg,train,paper799,7a7d981bbf2d0608e9daebc94424b769811bf56d4e41dd5d8c7f6598fbc6b9b4,416,416,1
val,paper7_jpg.rf.6b397ec1af1c12f0c114128395ea4d04.jpg,train,paper7,b946f4ef391efe8ed830cb9f1206ef314c0e494d64078165c33097ae7a80bed7,416,416,1
test,paper802_jpg.rf.b20563ce1c124ba03a958011a05c7d4e.jpg,train,paper802,3b4fcf174cba2c92994ad65a480b43a677831325c739bcc5b6e75c9e86d09c34,416,416,4
train,paper805_jpg.rf.008460acd9b8e45b89c92cdddf2f21be.jpg,train,paper805,8daa066087ac8d22841e655e2dd9c67297ee6907ee074a1283cc12e6561a1355,416,416,1
train,paper806_jpg.rf.8dd2e6f2a7557d92fcc84e74c7d92233.jpg,train,paper806,dbacca553fc015ded8f917d51253a85bd3593c2989c28533c7f7c46e1d6eeb46,416,416,1
train,paper807_jpg.rf.ed48ddc594a846ce58e84cdfe299245e.jpg,train,paper807,a8dac04fdde5c23d9dc2b959aaf514b3ed5ce9c2f5b1247050ec758940ecdd89,416,416,2
train,paper809_jpg.rf.99ce418e78bc8b4faa9c6f0e974519b1.jpg,train,paper809,67606bd3268d2a04e5b580ca0acd6e8d82d91d239d2832780d2b113b6e3e4ab7,416,416,10
train,paper811_jpg.rf.985264e64a7475dbc242ff869b363a32.jpg,train,paper811,1858763d281603f476a5c898969635caf115a41bef9c62f73c96d55c071a18ba,416,416,1
train,paper812_jpg.rf.dc0806da99d7a40485b8835332c4e712.jpg,train,paper812,8e93319ce63aaa0a615b608fc2adcaad56d2f802306a990a191cf1edf97e5ee8,416,416,5
train,paper815_jpg.rf.41627e2418b0273c041d78e9d7881209.jpg,train,paper815,24fb031883311cb8d3dcff3b272c164e9b9797c915b18b44b834ba5d86a94454,416,416,3
train,paper816_jpg.rf.320e0d2ca8cbf14c79f342d481231f1e.jpg,train,paper816,fbefdf15b522b966564ef19f6853f8fdb30c96c2a69d8c0f4330bcf884ebe993,416,416,4
train,paper818_jpg.rf.9e46693599621f7148b194bcb9059f25.jpg,train,paper818,f1fcb4a6579c35884cbcda3de7d0a9945da2121d47d7e57e5e3437195b550604,416,416,1
train,paper819_jpg.rf.6824c2ade51f1ff0fe7ca5b4890bd10d.jpg,train,paper819,adbe55d04109cef488be06274a13b5ff891d9fa8d10c9a83bcb317cbf4e72605,416,416,1
test,paper821_jpg.rf.a61836cb298b2c465af0bba6bbcf9b03.jpg,train,paper821,729983785265f7e035ad1880fa517bab233d4f660f0143789e24f56af1a18170,416,416,1
train,paper822_jpg.rf.d77d1a76116b497b75290a4e025fc944.jpg,train,paper822,840c70ef9bc3fb613b970211ca2a4cbb47add67145d45030afdb6a6449cf7a58,416,416,11
train,paper823_jpg.rf.e970e4e7aea7f2c87d60432f1e4be59a.jpg,train,paper823,87a50880d43c7de88f1292e88a85dd5bdea1222e172f4760ebb68ace4155b3ef,416,416,3
train,paper824_jpg.rf.3eee64187e9dac5ae9ab8b147c1e4e61.jpg,train,paper824,c4d45460c9c76e7030712bab590c014f67607b3e8516fd4e76395ca7d93ea462,416,416,7
train,paper825_jpg.rf.ceaec19d5652fdb7acd80e4b85f88b46.jpg,train,paper825,c3cfd667f3233861ec863e0dbd8145302841e609e0dacc10833963562ee92dea,416,416,5
train,paper826_jpg.rf.3f37d74c61321627efde47beca1e29fc.jpg,train,paper826,2ef89dac13bf0f0a066bd5d50dcb31c1fdc95d7dea7463e49bd97789107bdd30,416,416,4
train,paper827_jpg.rf.d8a20425de8f0fc8394ea47977be6b9d.jpg,train,paper827,8bbbf59701f4e48aca21cb7b9f44c964c19485be4741b924801d80aa8b3b62ef,416,416,11
train,paper828_jpg.rf.894312901e15582b66cdc425e869e688.jpg,train,paper828,ab9f09f14fe2e199dd92b63938eab0e0061943055de4cd14cfcbddbbc80c6b6a,416,416,6
train,paper829_jpg.rf.0e3650d52bcb75d1fcbac1bedb46d624.jpg,train,paper829,d0927ea46c9429d28df59e828281a9f18818e6e6b58cb6266f52da33752ec499,416,416,5
train,paper830_jpg.rf.e3b75ec8c5f04d07c75418762d5bf7f0.jpg,train,paper830,bf73a7adc6af1685669a4c9a1ea1e6b718da65a3c4ad091af01e653036b169e1,416,416,1
train,paper831_jpg.rf.1542144aa8dac12c9a02c80fc73b819d.jpg,train,paper831,84e53a57705ab4d6e32489432f7ddbfd58aa588c25687a382c196579963ba894,416,416,4
train,paper833_jpg.rf.f2b937e5a2d4e89eb7d7a40bf85e9ffc.jpg,train,paper833,e14f906d2c3e716cd23e7ef83ebeaa4f6e34e660e8351c191ab5ba6e9e61f00b,416,416,3
train,paper834_jpg.rf.50f72df429d4098a4c6e7491ac3e2381.jpg,train,paper834,bcb65716278819a220df2c15f50dfce687af323e2e5e1158a44029b84ccf1d8b,416,416,2
train,paper835_jpg.rf.e2ada31723e7f06dc983290c0e7371b7.jpg,train,paper835,55fc1d04f00d726b56afd72eb7f5bcdac22dd1ae5e16967215bc7f6b33beade1,416,416,1
train,paper836_jpg.rf.0fdbe1f99de136aec2560dad4d7bac2b.jpg,train,paper836,435f9c9a4f5eb013f3ea5408c6d3c4aa261b1f080a20969ae458a4c8ba59b235,416,416,1
train,paper837_jpg.rf.1db9eb7e588d5d5f81638387f2651962.jpg,train,paper837,a3ef5aea35f87431cf15670985b5cae8130a18ac5a6555feae9dc2501790b972,416,416,1
train,paper840_jpg.rf.145035f355aa2fb3e6bfe4dabcc4cc0b.jpg,train,paper840,25300734afbf81fd6c440b8979dd9c7a155b27f7772aad76f51d6716e0d2d8f6,416,416,1
train,paper843_jpg.rf.a3497e12a441affae4b52933872360e9.jpg,train,paper843,f766fd51acbeeec6e6056579c06700eba99ff03e3095aa3ff7fa12a5aa015907,416,416,2
train,paper844_jpg.rf.3e1f999e7d8008a195233f8b0db2f558.jpg,train,paper844,f9ca29f0b5ddc137c864c9157ef8ef19954f773671d764678d9ecd7966a7d2db,416,416,4
train,paper845_jpg.rf.57d5fa128267a64bf148b26349e8ed56.jpg,train,paper845,0ca4bae8a142e721087531a003a9af10074f968e5a26f5eba2710c0cbe678e9e,416,416,1
train,paper846_jpg.rf.d8a4ae9f564189e4b36d04a715abbe12.jpg,train,paper846,85db08873dd70979abcf24b83d67f33d4502266dfa7fbe6b0f5b7428869df63a,416,416,6
train,paper847_jpg.rf.70c9e1cf6a1d8975311fc10e45737dd3.jpg,train,paper847,56e7b652501792640e5ca6bf597c26cd3945a6802310788a6f5a9fcba1835115,416,416,1
test,paper84_jpg.rf.45dfd2e50f1f626e91c469125dfae2b0.jpg,train,paper84,4123e2f216fd2b60643e6d78a8796e08822e1a1a27a2e204be6035b5f752024e,416,416,1
train,paper851_jpg.rf.9d364755a90dd3ddb65f42c66eef56c3.jpg,train,paper851,6e6aa78996b909f22931679b1f24e40ecdc1ab9f97e9a610f6ac5256bbd7b5c5,416,416,1
val,paper852_jpg.rf.d4ccecabe8f2ecc61b38cc2c72248003.jpg,train,paper852,3475137c74e242d1395d27197889f9dcc56c7b16864f852d5cce66eeb6373748,416,416,4
train,paper853_jpg.rf.a8f651da1a3138f4d2be3c27dc373c73.jpg,train,paper853,6f1339a1661d24b564eab72f04f3c169b560aee90952673d5d2811fbfc57aaa5,416,416,5
train,paper854_jpg.rf.29d38383b3a5424a9efe59385fc5dccb.jpg,train,paper854,bd6b9b4fe8bfbc699064f63d8fd891f181bdb42fafefa14f9658d12ff3eba401,416,416,6
train,paper855_jpg.rf.7fe32c2c534f01d0943c3d4e1bb8fef4.jpg,train,paper855,06a03ea9ed97ed5b9f9b30c32d95f25c67196188a6838b36da9a7f7c842aa286,416,416,33
val,paper856_jpg.rf.7fb17330336724cd130f43f94db5b527.jpg,train,paper856,e0dfd5de989476cbff3df946df627d383544ffb8b0118bb3735b2798a31b02da,416,416,5
train,paper857_jpg.rf.1c51028fae29912d7c2bd1887ca5440a.jpg,train,paper857,59671d913ea25134d0e58358a5684f9d51227318c71067809246712e16b4b2f3,416,416,1
train,paper859_jpg.rf.7e6bc8c1e2edaf2b95231cfe343986ea.jpg,train,paper859,5e21fd40160293edccdbc278f57a0e6ff2b5c5830d25b54762f36f84ce3aad1c,416,416,2
train,paper862_jpg.rf.77158df39c630505e16e2e4c506bdf9d.jpg,train,paper862,d99f7cdf99c1d450ea1cc78ddcb45620fa441364c08bc9a11d5600f71ab0fba6,416,416,1
val,paper863_jpg.rf.1a71a29675152d8e7b7350fd8928cba2.jpg,train,paper863,fbed86763205023534ab3ee0a7b8f3333fba8b30f998e08af9a0850f67e4ca02,416,416,1
train,paper868_jpg.rf.1b7654652106810f6c0ac26acad18f90.jpg,train,paper868,151cd000bb7c0f1b1261874e6239229a71989ee21ae19e1dd30843bea26bbe2b,416,416,1
train,paper870_jpg.rf.ba76a183bdf1197f272ac9c18b2b0ea3.jpg,train,paper870,19ea4f6d10cf7568c0e7155f348f2e1db1b46448bb463547009138d8d4713bbf,416,416,1
train,paper871_jpg.rf.76b36d4375a64639ad8dea6aff85854d.jpg,train,paper871,42a8337684163dd5df68a1709e89c278c4c151b0df8419705683bae123b577ae,416,416,1
train,paper872_jpg.rf.4163e497baf953c3b83c2d18b647f326.jpg,train,paper872,955e6ddf56b4971bcac653f225ccce9f40354632545e7065ce50f3f63f186b79,416,416,2
val,paper873_jpg.rf.4abb8232c353e5caf7645a211806021a.jpg,train,paper873,1f4d39cb4719de4fbbf329a5fc4fb372f2b517399efe88d84e72300fb38a1257,416,416,4
train,paper876_jpg.rf.7bd9e803363e78c14e9c84ac482e0f54.jpg,train,paper876,ab5047c679689de4985d1932d23848215e90faae3725cbd69f0143b4587829d3,416,416,1
val,paper877_jpg.rf.cf9246d212f143fddae6a107ee066e0e.jpg,train,paper877,dc715a24804d62811f818b03c53b8e54d8e73521709e52a342197a597e61e16d,416,416,1
train,paper878_jpg.rf.7a9d93c85cd3a6e998383af2e8582b7a.jpg,train,paper878,89e20652037f024ba6f606b146d1d71f0b3a2ff7b147f81b17630e935589b3e3,416,416,22
train,paper879_jpg.rf.1b74932aeb8b73e845986a7fb9b41089.jpg,train,paper879,4c193a2ba7504282f14d8f019e5ca5a2d7267e1fc84f55b762b3388c8b963b38,416,416,1
train,paper880_jpg.rf.d6ddb2c247da2b8fc1110add177780a5.jpg,train,paper880,dd20fadc86ed83bc2646bc1db32fd30cef84c62d24b0f3486b30334ef9b6024d,416,416,1
train,paper881_jpg.rf.47432e8a898db625bfdaa45faaae0e44.jpg,train,paper881,1466ce7315c25d5e380f8b5153832f12823a0003820fde174508e369a2053984,416,416,3
test,paper882_jpg.rf.059896a5aead28a64b3be46ebf950dc0.jpg,train,paper882,470f1549d1a357bce16c6d1a54ddba3690934ebe6f08467dd4db57cf3e1bfe21,416,416,6
val,paper883_jpg.rf.3acdad9bcfdf822d5934201d923da28a.jpg,train,paper883,80ca0936090a6e9d80f284483f82ec0a1b077d7ee431bb5d41c093aeba075dcc,416,416,4
test,paper886_jpg.rf.2ce5e85d0e720e62f28d048503208236.jpg,train,paper886,52d07fd6e56d33e8b0d99fe480c3808ef2cbb27b0baa43b0a585b5dbdd9a8c10,416,416,1
train,paper887_jpg.rf.6fe3a62168897d944f7e7f9a7815b584.jpg,train,paper887,f060d1d9cbbc4701118450418caadec85d22d9bd62bb2515e56415da71b3a9a0,416,416,1
train,paper890_jpg.rf.d87e8bc2693a860266e29ac39b821f5e.jpg,train,paper890,4ffcf1551e9fc1632779b3b43503202cd30e523cc9719f5e057b10800f7d792e,416,416,1
train,paper892_jpg.rf.3a35dcbe7160d02fbbbd7e7b2084f173.jpg,train,paper892,62e938e70101ce3a44b90d5aca9b5a52b0a95b2c066dd433112b23ca459ec7d9,416,416,1
train,paper893_jpg.rf.d6c1f8c6993c79d427c5d04080fda8e0.jpg,train,paper893,b77d7a66184468b7db2b4db8aba65e3c992b0c7c907648cbdd845eb290f4d1da,416,416,6
train,paper894_jpg.rf.1b6a2b4acd89e48177cefa9e96c42081.jpg,train,paper894,fe8522d73472f603ba5f8047b67c9dddf10874a46d0e7bb70e8e440b50995f53,416,416,1
train,paper895_jpg.rf.cf068bca94862a1013f2d20dc1ba3651.jpg,train,paper895,3320aed707d1878ec3f8c7d3b91e8cda692201a89af210fc951890e100ba78e3,416,416,1
train,paper896_jpg.rf.c51ef3adce80e61efb94ba87bbe6851f.jpg,train,paper896,bc22d717714d0705e04945c16e07698c8689e6646961c5f2fb33076b71ba7a9a,416,416,1
train,paper897_jpg.rf.3eab5d87a1a85ba98f37809b1c173c14.jpg,train,paper897,5c03026b39d679298070ab6970c653337e2ba699f491cc07d648214a34b47706,416,416,1
train,paper898_jpg.rf.8b2e2a6d01625bd97e5bb3d6f026ba02.jpg,train,paper898,99d92c0d169f534486020f9fcd88c9ca7caa9bbe2ff67d53ff6d1ecbdd9008e7,416,416,1
train,paper901_jpg.rf.96bf07ebe63bbbf263c7ad4d81e26ed7.jpg,train,paper901,90116285192c1584103fe48c74be9910a412efd2915e05e3af10a19adb8d709b,416,416,1
train,paper903_jpg.rf.83011e3818a413af7b917f94da3c3335.jpg,train,paper903,3dce843d2957953a0f4eb44ef2bd43d0169705657ae73161c17ba73e369b1377,416,416,5
test,paper904_jpg.rf.672e3883437bfe9b60fa2dec7a16c082.jpg,train,paper904,2ed6e0e3b51792ca0dff342bf397be7348a7b5f522a773f43d8e3cdf60bd3793,416,416,1
train,paper906_jpg.rf.40f96d196d68ff63463f0e22a177bbb4.jpg,train,paper906,d6898f48e2afa1c3d3311df0b13a5eb2109770852a3db8e4c389035440632381,416,416,1
train,paper907_jpg.rf.8094aa3796e83408b9f91b73b76fc403.jpg,train,paper907,196f383245ccf586a1c96454fd3150b9b3e350898d1c5d915ce972f6bf62c686,416,416,1
train,paper910_jpg.rf.3baac250d4bcb303c461b7216bed360f.jpg,train,paper910,ab7c47fe64bf5e620253a253a70c4367ef52a4cb0ec5a7c5ab268940c19b3b34,416,416,9
train,paper914_jpg.rf.3c1bded110d8b40604262db61cf264d0.jpg,train,paper914,14657194a9b5dc88cae5a7dfc525c609539d9a3661b7fa3cc8246bf3ebcc6777,416,416,3
train,paper916_jpg.rf.5fbbe7b1f37d8422cc79a0022b7e7bf8.jpg,train,paper916,0407649afb5173608e474374656d4b9c6d31541c7f9cbebf07ef72855079ddb5,416,416,1
train,paper918_jpg.rf.678984a424aaa6016d23ff8e16258e2e.jpg,train,paper918,2769351d0e8a8e58135d2ca55a10ccef53037048787dddbaf46396db37e200bd,416,416,1
train,paper920_jpg.rf.4c6da85aa367dafd1f61d33471f50d81.jpg,train,paper920,53247fc00ec97a7095561ecba5edfe0bde3b35e24f27828f751adce83181ec33,416,416,4
train,paper921_jpg.rf.e3bc1d7d2151db76798967e7f8c8e2eb.jpg,train,paper921,9357b63ba7c35e627a5fd0b14bb26d83ae00eec7d5fc9fa842adf7e03790ba7d,416,416,1
train,paper923_jpg.rf.ae23207b8872b131c43cc209b2846fc8.jpg,train,paper923,65209739bb40a7082312d5a029d9434a5ec2570dcd377be1313912045cbe5752,416,416,1
train,paper924_jpg.rf.e0f4ebafdf6e44000dbe68d5dbc60a2f.jpg,train,paper924,7a5b08c55831a7dc2a31d7493b528871f9516fb4d01ef6caaa9a3271dde6fa45,416,416,1
train,paper925_jpg.rf.0e164fb07efdf8344bb10b4d0eb4fd20.jpg,train,paper925,b397dd50b1fbf2a309d7a2fabcc331b1c377c90271bd915eeb9300c7139a23ec,416,416,1
train,paper926_jpg.rf.b9521c4d54010ce9c03e017195f35caf.jpg,train,paper926,feca1d501310d567c9acc61d20a7c60cce35640e4bbf24b6f048158844af463d,416,416,2
train,paper927_jpg.rf.7e7d54368797a8c87ab79e25af7f3f98.jpg,train,paper927,e9c743c0abf6aa7f9aa2c3608cc4bae83a0d4da09993d59f0f2d4e19df502d99,416,416,1
train,paper929_jpg.rf.3a3922de9ccbe33ebba34fd046b1045f.jpg,train,paper929,970769304fb3859c2fc530fe3d4c9553c525f18e921d75579f58a63139be71b0,416,416,1
train,paper930_jpg.rf.73466616a22e0865b467301c84937b70.jpg,train,paper930,161bfdb29395ee0ae66c6010c4f11625ea690e7f48fdab56aff20d5512c60959,416,416,1
train,paper931_jpg.rf.77000bf4357a00bef0c2a5302fe2abea.jpg,train,paper931,f4dce30b75b3272274caee536bbc8d848b812f6a5a5c3e48c1ad5a3246aab728,416,416,1
train,paper934_jpg.rf.c7e73e835cd77a7c87058308eea0f997.jpg,train,paper934,b04686f792321908902871c00822e735b8ec58023447c0efa42658c6787997ea,416,416,2
val,paper938_jpg.rf.47fab63971e52f3c5a2f9e426763b0fe.jpg,train,paper938,17455b33d02202768fe8ba36e4cd09db2ec60099278c03ad9adab55e2bc4eef5,416,416,1
train,paper939_jpg.rf.51ff8205cfe070e30ac1f6883356613b.jpg,train,paper939,ccfbc49aa28872d3971c6db91b9e168458739a123ee76fac861a16a808efd3cc,416,416,2
val,paper940_jpg.rf.3c80860c85f719ac533d63f8379995f8.jpg,train,paper940,3d55bd3bca41aa84b2a73095b0332d5f45b0fbdaf55284b977cc0a2d8cd8d501,416,416,1
train,paper941_jpg.rf.33a03fa7a3708d495e2384a3c9a5d7a7.jpg,train,paper941,d2152684ce1043028fd6d7bcbf14a0349a1a7b33e02bbd99eadc896f4c9512b7,416,416,1
train,paper943_jpg.rf.965f9ebc4bb6b0dc899c142741105590.jpg,train,paper943,bce0efc5d5207e90c59d861d75401eef4d965993cd419312839ba38846ab9f8b,416,416,1
train,paper944_jpg.rf.19fbbdd3654d7362183f24bebb94d281.jpg,train,paper944,14d5ea888aa0fb8bad50339b765437e96c4853425b4624ba551b1fe762287cd3,416,416,1
train,paper945_jpg.rf.4c17132d65abc4ba57f26eb27636a7fb.jpg,train,paper945,c65381427cbe01bbf7a73c1fa52db191156763391ddf4bd7d0309dde28ae68a5,416,416,25
val,paper947_jpg.rf.a1951e243c424d86dff36357256cfd89.jpg,train,paper947,6b894e77492311a7bd10ad5ec703a4f962f1d222eea56bc4a8fb798217791366,416,416,1
test,paper948_jpg.rf.593163ba0cf248a66d096d795e8e3b7a.jpg,train,paper948,40de6b08c3170c37f7a5c763ba4f1a4b53f032006161a41c3626fcfad657b90d,416,416,1
train,paper950_jpg.rf.4c13367e0747b505bbab951e0fd4663d.jpg,train,paper950,2de56b5bbe2535a591d0f3c2dfb6cf9e17de6f5aef603339810b008f3c1d718b,416,416,1
train,paper951_jpg.rf.569e08f2ce4b520a640f503d1ae228c2.jpg,train,paper951,c5c89f7c7f1dfc0b0ad3b94af1ae5de9fb5f6960510a72121f4997941b31e8e5,416,416,1
train,paper952_jpg.rf.435c88d01c6ab970d1d926f27e464a5e.jpg,train,paper952,5012af5f6177803216785e4074400003c5004d7da40f80c4abdfc6b90f957722,416,416,1
val,paper953_jpg.rf.c03e5910a26b45a9f57eafa1e58ff4b1.jpg,train,paper953,aaf37b50046a2e4b6d6964caf3fdd8c5285cae637c80aaeb4032917cba464ca3,416,416,1
train,paper954_jpg.rf.19564839649e99ff3201a9863d792dec.jpg,train,paper954,71a98abd9e708d8dc90c4161373634865c70a9c0969de190e0e6843e684d8932,416,416,1
test,paper956_jpg.rf.ccf853ee95f97e53eefc277d1d4443c4.jpg,train,paper956,f7a47e15b359c9d39b409b9e6476182699de3b15af5f979d9875354632014d44,416,416,1
val,paper957_jpg.rf.0930ff5badcf5a47caa570dc3bf5d857.jpg,train,paper957,17a7b7f351e1f1586ee94407bc5966d0b3ac04c328f6895908536883a5b223fd,416,416,1
train,paper958_jpeg.rf.c2e81fdaf5b130464cce4eefb2f887f0.jpg,train,paper958,6d76a8ffaabc4176760ed05e3c1bd66e177bfd94cdb2af8bd553971ccb63733c,416,416,1
train,paper963_jpg.rf.cfcfd4dc34b7f78f6499d20da453fc02.jpg,train,paper963,081897d8df8679fed3223e2d98f8c65602ed47be2ad128d75319e546d3ff197c,416,416,1
test,paper965_jpg.rf.d3a6a4c2af777f8818fbb71cfa681b6f.jpg,train,paper965,ac12d86f8827174b5c5ba65eef57adb7af062f977eac41d087982444a3a17c85,416,416,5
train,paper966_jpg.rf.20143796a04850849408167ab1065c81.jpg,train,paper966,3cd77e8ddff5ef0eec8ed7af85c049bf48689d214053e1fd84c3b6973399df7f,416,416,1
train,paper967_jpg.rf.5d985be965b3c9713c55e5e72fcdbcb6.jpg,train,paper967,849dcf72ece9d8d63e90cbd146c9235030b335d74c301cbd80a5a8672210b5ab,416,416,1
val,paper968_jpg.rf.81dc24e0d108fc9afe48f331c287b0f2.jpg,train,paper968,cce74c914f25b0a9bb79c894103f59a7d079340925f40fe1659c5a829f1d5355,416,416,1
train,paper969_jpg.rf.350af43d9f6ee654424d06642898432a.jpg,train,paper969,305eb76ca88035065ecc1f275abb60587c16e1df3bcbd14b390d69b4758843fc,416,416,1
train,paper970_jpg.rf.6ea3c663c45aa183e74d1aa3de5ddb53.jpg,train,paper970,630dc32d49e1e7f49e5e268a0159c2a38da1cd2bfa807f71d599fdf6f4a2e010,416,416,1
train,paper971_jpg.rf.0ca6f4897499347586409047b93bbae9.jpg,train,paper971,73ad23f694b85fdf7abf2295f5f41d54315e64a3fb1c764d411f7b650cff6fbe,416,416,1
train,paper973_jpg.rf.ed0e3cdf9f317087a04c64fd451bc758.jpg,train,paper973,617e8609aeb6218341ea65cb22fa535b71af2b117fdf7617c4251693034ab556,416,416,7
val,paper974_jpg.rf.c6203f9f7f9c0a15896a73a85cfab50b.jpg,train,paper974,b734ac2ae424c7c28531538b2f67a4de59fd887baeb2a24f69ddfdb29ab67a8f,416,416,2
test,paper976_jpg.rf.adf723ffc34ccf5d7d1a657c7620dfd3.jpg,train,paper976,6e41f1baac72aa7afdc661f12f8cdc160c3bbd25d0087dfcaf5d3e1d9c7a9337,416,416,1
