split,image_id,source_relative_path,prepared_name,annotation_id,class_id,class,coco_bbox_xywh,yolo_xc_yc_w_h,image_width,image_height,relative_area,size_bucket,clipped
train,582,batch_14/000081.jpg,batch_14_000081.jpg,1822,1,bottle,"2002.00,1950.00,1020.00,1064.00","0.830688,0.615575,0.337302,0.263889",3024,4032,0.08901014,medium,False
train,582,batch_14/000081.jpg,batch_14_000081.jpg,1823,1,bottle,"2527.00,2803.00,496.00,487.00","0.917659,0.755580,0.164021,0.120784",3024,4032,0.01981109,small,False
train,582,batch_14/000081.jpg,batch_14_000081.jpg,1824,3,can,"313.00,1993.00,402.00,475.00","0.169974,0.553199,0.132937,0.117808",3024,4032,0.01566092,small,False
train,584,batch_14/000083.jpg,batch_14_000083.jpg,1828,0,bag_wrapper,"2136.00,2288.00,219.00,375.00","0.742560,0.613963,0.072421,0.093006",3024,4032,0.00673555,tiny,False
train,585,batch_14/000084.jpg,batch_14_000084.jpg,1830,0,bag_wrapper,"1324.00,2115.00,505.00,330.00","0.521329,0.565476,0.166997,0.081845",3024,4032,0.01366794,small,False
train,586,batch_14/000085.jpg,batch_14_000085.jpg,1831,0,bag_wrapper,"1287.00,2951.00,199.00,222.00","0.458499,0.759425,0.065807,0.055060",3024,4032,0.0036233,tiny,False
test,587,batch_14/000086.jpg,batch_14_000086.jpg,1832,0,bag_wrapper,"1152.14,1268.29,376.00,477.00","0.443169,0.373707,0.124339,0.118304",3024,4032,0.0147097,small,False
train,588,batch_14/000087.jpg,batch_14_000087.jpg,1833,0,bag_wrapper,"1262.00,1886.00,509.00,579.00","0.501488,0.539559,0.168320,0.143601",3024,4032,0.02417097,small,False
train,588,batch_14/000087.jpg,batch_14_000087.jpg,1834,7,straw,"3.00,2343.00,638.00,406.00","0.106481,0.631448,0.210979,0.100694",3024,4032,0.0212444,small,False
train,590,batch_14/000089.jpg,batch_14_000089.jpg,1838,0,bag_wrapper,"1387.00,2755.00,453.00,646.00","0.533565,0.763393,0.149802,0.160218",3024,4032,0.02400095,small,False
train,591,batch_14/000090.jpg,batch_14_000090.jpg,1839,0,bag_wrapper,"1073.00,1935.00,139.00,325.00","0.377811,0.520213,0.045966,0.080605",3024,4032,0.00370507,tiny,False
val,592,batch_14/000091.jpg,batch_14_000091.jpg,1840,2,bottle_cap,"1435.00,2140.50,329.00,344.00","0.528935,0.573537,0.108796,0.085317",3024,4032,0.00928222,tiny,False
train,593,batch_14/000092.jpg,batch_14_000092.jpg,1841,4,carton,"1082.00,1908.00,635.00,423.00","0.462798,0.525670,0.209987,0.104911",3024,4032,0.02202986,small,False
val,594,batch_14/000093.jpg,batch_14_000093.jpg,1843,0,bag_wrapper,"1174.00,2023.00,90.00,75.00","0.403108,0.511037,0.029762,0.018601",3024,4032,0.00055361,tiny,False
train,595,batch_14/000094.jpg,batch_14_000094.jpg,1845,1,bottle,"1631.00,1972.00,364.00,436.00","0.599537,0.543155,0.120370,0.108135",3024,4032,0.01301624,small,False
train,595,batch_14/000094.jpg,batch_14_000094.jpg,1846,2,bottle_cap,"1630.00,2329.00,86.00,77.00","0.553241,0.587178,0.028439,0.019097",3024,4032,0.00054311,tiny,False
train,595,batch_14/000094.jpg,batch_14_000094.jpg,1847,3,can,"1200.00,2518.00,167.00,208.00","0.424438,0.650298,0.055225,0.051587",3024,4032,0.0028489,tiny,False
train,597,batch_14/000096.jpg,batch_14_000096.jpg,1850,1,bottle,"934.00,3067.00,906.00,587.00","0.458664,0.833457,0.299603,0.145585",3024,4032,0.04361782,small,False
train,599,batch_14/000098.jpg,batch_14_000098.jpg,1877,6,cup,"1408.00,2034.00,229.00,172.00","0.503472,0.525794,0.075728,0.042659",3024,4032,0.00323044,tiny,False
test,601,batch_15/000000.jpg,batch_15_000000.jpg,1880,6,cup,"2204.00,2198.00,218.00,253.00","0.764881,0.576513,0.072090,0.062748",3024,4032,0.0045235,tiny,False
test,601,batch_15/000000.jpg,batch_15_000000.jpg,1881,6,cup,"1913.00,2245.00,279.00,211.00","0.678737,0.582961,0.092262,0.052331",3024,4032,0.00482819,tiny,False
test,601,batch_15/000000.jpg,batch_15_000000.jpg,1882,3,can,"569.00,2678.00,366.00,196.00","0.248677,0.688492,0.121032,0.048611",3024,4032,0.00588349,tiny,False
test,601,batch_15/000000.jpg,batch_15_000000.jpg,1883,3,can,"1146.00,347.00,163.00,170.00","0.405919,0.107143,0.053902,0.042163",3024,4032,0.00227266,tiny,False
test,601,batch_15/000000.jpg,batch_15_000000.jpg,1885,3,can,"1249.00,11.00,99.00,171.00","0.429398,0.023934,0.032738,0.042411",3024,4032,0.00138845,tiny,False
test,601,batch_15/000000.jpg,batch_15_000000.jpg,1886,3,can,"1349.00,47.00,109.00,98.00","0.464120,0.023810,0.036045,0.024306",3024,4032,0.00087609,tiny,False
val,602,batch_15/000001.jpg,batch_15_000001.jpg,1888,2,bottle_cap,"1063.00,2602.00,194.00,178.00","0.383598,0.667411,0.064153,0.044147",3024,4032,0.00283217,tiny,False
test,603,batch_15/000002.jpg,batch_15_000002.jpg,1889,6,cup,"1273.00,2148.00,440.00,278.00","0.493717,0.567212,0.145503,0.068948",3024,4032,0.01003218,small,False
test,603,batch_15/000002.jpg,batch_15_000002.jpg,1890,7,straw,"1172.00,2302.00,111.00,30.00","0.405919,0.574653,0.036706,0.007440",3024,4032,0.00027311,tiny,False
train,604,batch_15/000003.jpg,batch_15_000003.jpg,1892,1,bottle,"1208.00,2220.00,305.00,518.00","0.449901,0.614831,0.100860,0.128472",3024,4032,0.01295768,small,False
train,605,batch_15/000004.jpg,batch_15_000004.jpg,1893,1,bottle,"1435.00,1924.00,550.00,322.00","0.565476,0.517113,0.181878,0.079861",3024,4032,0.014525,small,False
train,606,batch_15/000005.jpg,batch_15_000005.jpg,1895,0,bag_wrapper,"946.00,2362.50,778.00,543.00","0.441468,0.653274,0.257275,0.134673",3024,4032,0.03464792,small,False
train,607,batch_15/000006.jpg,batch_15_000006.jpg,1897,6,cup,"1192.00,1561.00,244.00,249.00","0.434524,0.418031,0.080688,0.061756",3024,4032,0.00498295,tiny,False
train,608,batch_15/000007.jpg,batch_15_000007.jpg,1900,4,carton,"2068.00,1508.00,318.00,302.00","0.736442,0.411458,0.105159,0.074901",3024,4032,0.00787647,tiny,False
train,608,batch_15/000007.jpg,batch_15_000007.jpg,1901,0,bag_wrapper,"2235.00,3229.00,342.00,372.00","0.795635,0.846974,0.113095,0.092262",3024,4032,0.01043438,small,False
train,610,batch_15/000009.jpg,batch_15_000009.jpg,1906,4,carton,"1108.00,2319.00,334.00,395.00","0.421627,0.624132,0.110450,0.097966",3024,4032,0.01082035,small,False
train,611,batch_15/000010.jpg,batch_15_000010.jpg,1917,0,bag_wrapper,"598.00,1024.00,856.00,784.00","0.339286,0.351190,0.283069,0.194444",3024,4032,0.05504115,medium,False
train,612,batch_15/000011.jpg,batch_15_000011.jpg,1920,0,bag_wrapper,"1445.00,2076.00,254.00,514.00","0.519841,0.578621,0.083995,0.127480",3024,4032,0.01070766,small,False
train,612,batch_15/000011.jpg,batch_15_000011.jpg,1921,5,cigarette,"2654.00,697.00,84.00,34.00","0.891534,0.177083,0.027778,0.008433",3024,4032,0.00023424,tiny,False
train,613,batch_15/000012.jpg,batch_15_000012.jpg,1923,0,bag_wrapper,"943.00,1855.00,147.00,178.00","0.336144,0.482143,0.048611,0.044147",3024,4032,0.00214603,tiny,False
val,614,batch_15/000013.jpg,batch_15_000013.jpg,1924,3,can,"790.00,2243.00,517.00,541.00","0.346726,0.623388,0.170966,0.134177",3024,4032,0.02293958,small,False
val,614,batch_15/000013.jpg,batch_15_000013.jpg,1926,2,bottle_cap,"1529.00,3422.00,119.00,127.00","0.525298,0.864459,0.039352,0.031498",3024,4032,0.00123951,tiny,False
val,616,batch_15/000015.jpg,batch_15_000015.jpg,1932,1,bottle,"703.00,1417.00,120.00,147.00","0.233762,0.608864,0.036765,0.060049",3264,2448,0.00220768,tiny,False
val,616,batch_15/000015.jpg,batch_15_000015.jpg,1934,1,bottle,"1304.00,879.00,107.00,36.00","0.415901,0.366422,0.032782,0.014706",3264,2448,0.00048209,tiny,False
val,616,batch_15/000015.jpg,batch_15_000015.jpg,1935,6,cup,"1210.00,1013.00,105.00,62.00","0.386795,0.426471,0.032169,0.025327",3264,2448,0.00081474,tiny,False
val,616,batch_15/000015.jpg,batch_15_000015.jpg,1936,1,bottle,"2920.00,1124.00,74.00,59.00","0.905944,0.471201,0.022672,0.024101",3264,2448,0.00054641,tiny,False
val,616,batch_15/000015.jpg,batch_15_000015.jpg,1937,2,bottle_cap,"2924.00,1166.00,18.00,18.00","0.898591,0.479984,0.005515,0.007353",3264,2448,4.055e-05,tiny,False
val,616,batch_15/000015.jpg,batch_15_000015.jpg,1938,1,bottle,"2804.00,1366.00,167.00,57.00","0.884651,0.569649,0.051164,0.023284",3264,2448,0.00119132,tiny,False
val,616,batch_15/000015.jpg,batch_15_000015.jpg,1940,0,bag_wrapper,"1336.00,2085.00,488.00,361.00","0.484069,0.925449,0.149510,0.147467",3264,2448,0.02204781,small,False
train,617,batch_15/000016.jpg,batch_15_000016.jpg,1947,5,cigarette,"199.00,980.00,71.00,114.00","0.095792,0.317708,0.029003,0.034926",2448,3264,0.00101298,tiny,False
train,618,batch_15/000017.jpg,batch_15_000017.jpg,1948,1,bottle,"1206.00,1590.00,233.00,684.00","0.540237,0.591912,0.095180,0.209559",2448,3264,0.01994575,small,False
train,618,batch_15/000017.jpg,batch_15_000017.jpg,1949,2,bottle_cap,"1279.00,2232.00,101.00,43.00","0.543096,0.690411,0.041258,0.013174",2448,3264,0.00054354,tiny,False
train,618,batch_15/000017.jpg,batch_15_000017.jpg,1950,7,straw,"460.00,1733.00,224.00,321.00","0.233660,0.580116,0.091503,0.098346",2448,3264,0.00899894,tiny,False
train,618,batch_15/000017.jpg,batch_15_000017.jpg,1951,5,cigarette,"433.00,678.00,56.00,29.00","0.188317,0.212163,0.022876,0.008885",2448,3264,0.00020325,tiny,False
train,619,batch_15/000018.jpg,batch_15_000018.jpg,1952,1,bottle,"576.00,997.00,455.00,157.00","0.523112,0.525146,0.296224,0.076660",1536,2048,0.02270857,small,False
train,620,batch_15/000019.jpg,batch_15_000019.jpg,1955,6,cup,"1111.00,317.00,65.00,40.00","0.558350,0.219401,0.031738,0.026042",2048,1536,0.00082652,tiny,False
train,620,batch_15/000019.jpg,batch_15_000019.jpg,1956,1,bottle,"588.00,770.00,194.00,82.00","0.334473,0.527995,0.094727,0.053385",2048,1536,0.00505702,tiny,False
train,620,batch_15/000019.jpg,batch_15_000019.jpg,1958,1,bottle,"798.00,662.00,92.00,73.00","0.412109,0.454753,0.044922,0.047526",2048,1536,0.00213496,tiny,False
train,620,batch_15/000019.jpg,batch_15_000019.jpg,1959,6,cup,"756.00,664.00,80.00,70.00","0.388672,0.455078,0.039062,0.045573",2048,1536,0.00178019,tiny,False
train,620,batch_15/000019.jpg,batch_15_000019.jpg,1961,1,bottle,"1845.00,892.00,202.00,117.00","0.950195,0.618815,0.098633,0.076172",2048,1536,0.00751305,tiny,False
val,621,batch_15/000020.jpg,batch_15_000020.jpg,1965,3,can,"980.00,734.00,262.00,333.00","0.542480,0.586263,0.127930,0.216797",2048,1536,0.02773476,small,False
val,622,batch_15/000021.jpg,batch_15_000021.jpg,1970,0,bag_wrapper,"347.00,905.00,348.00,357.00","0.339193,0.529053,0.226562,0.174316",1536,2048,0.03949356,small,False
val,622,batch_15/000021.jpg,batch_15_000021.jpg,1971,0,bag_wrapper,"416.00,1171.00,464.00,408.00","0.421875,0.671387,0.302083,0.199219",1536,2048,0.06018066,medium,False
val,623,batch_15/000022.jpg,batch_15_000022.jpg,1972,0,bag_wrapper,"1.00,142.00,1092.00,1244.00","0.356120,0.373047,0.710938,0.607422",1536,2048,0.43183899,large,False
val,623,batch_15/000022.jpg,batch_15_000022.jpg,1974,0,bag_wrapper,"757.00,1347.00,267.00,280.00","0.579753,0.726074,0.173828,0.136719",1536,2048,0.02376556,small,False
val,623,batch_15/000022.jpg,batch_15_000022.jpg,1975,0,bag_wrapper,"654.00,1634.00,217.00,224.00","0.496419,0.852539,0.141276,0.109375",1536,2048,0.01545207,small,False
val,623,batch_15/000022.jpg,batch_15_000022.jpg,1976,0,bag_wrapper,"1396.00,1549.00,137.00,92.00","0.953451,0.778809,0.089193,0.044922",1536,2048,0.0040067,tiny,False
val,623,batch_15/000022.jpg,batch_15_000022.jpg,1977,0,bag_wrapper,"1493.00,1352.00,38.00,220.00","0.984375,0.713867,0.024740,0.107422",1536,2048,0.00265757,tiny,False
test,624,batch_15/000023.jpg,batch_15_000023.jpg,1983,7,straw,"317.00,391.00,573.00,406.00","0.392904,0.290039,0.373047,0.198242",1536,2048,0.07395363,medium,False
train,625,batch_15/000024.jpg,batch_15_000024.jpg,1992,5,cigarette,"617.00,689.00,33.00,34.00","0.412435,0.344727,0.021484,0.016602",1536,2048,0.00035667,tiny,False
train,625,batch_15/000024.jpg,batch_15_000024.jpg,1993,5,cigarette,"1307.00,1083.00,32.00,30.00","0.861328,0.536133,0.020833,0.014648",1536,2048,0.00030518,tiny,False
train,625,batch_15/000024.jpg,batch_15_000024.jpg,1994,5,cigarette,"7.00,1403.00,40.00,25.00","0.017578,0.691162,0.026042,0.012207",1536,2048,0.00031789,tiny,False
train,625,batch_15/000024.jpg,batch_15_000024.jpg,1995,5,cigarette,"1195.00,1975.00,24.00,18.00","0.785807,0.968750,0.015625,0.008789",1536,2048,0.00013733,tiny,False
train,625,batch_15/000024.jpg,batch_15_000024.jpg,1996,5,cigarette,"1406.00,1944.00,35.00,18.00","0.926758,0.953613,0.022786,0.008789",1536,2048,0.00020027,tiny,False
train,625,batch_15/000024.jpg,batch_15_000024.jpg,1997,5,cigarette,"796.00,1798.00,41.00,34.00","0.531576,0.886230,0.026693,0.016602",1536,2048,0.00044314,tiny,False
test,626,batch_15/000025.jpg,batch_15_000025.jpg,1999,5,cigarette,"666.17,991.00,21.00,26.00","0.440538,0.490234,0.013672,0.012695",1536,2048,0.00017357,tiny,False
test,626,batch_15/000025.jpg,batch_15_000025.jpg,2000,5,cigarette,"1101.36,1066.29,23.00,20.00","0.724516,0.525530,0.014974,0.009766",1536,2048,0.00014623,tiny,False
test,626,batch_15/000025.jpg,batch_15_000025.jpg,2001,5,cigarette,"1231.36,1223.29,12.00,30.00","0.805571,0.604632,0.007812,0.014648",1536,2048,0.00011444,tiny,False
test,626,batch_15/000025.jpg,batch_15_000025.jpg,2002,5,cigarette,"737.00,216.00,27.00,27.00","0.488607,0.112061,0.017578,0.013184",1536,2048,0.00023174,tiny,False
train,627,batch_15/000026.jpg,batch_15_000026.jpg,2003,0,bag_wrapper,"833.00,875.00,420.00,599.00","0.679036,0.573486,0.273438,0.292480",1536,2048,0.07997513,medium,False
train,629,batch_15/000028.jpg,batch_15_000028.jpg,2006,7,straw,"822.00,1605.00,478.00,181.00","0.690755,0.827881,0.311198,0.088379",1536,2048,0.02750333,small,False
train,629,batch_15/000028.jpg,batch_15_000028.jpg,2007,2,bottle_cap,"793.00,1941.00,63.00,54.00","0.536784,0.960938,0.041016,0.026367",1536,2048,0.00108147,tiny,False
train,629,batch_15/000028.jpg,batch_15_000028.jpg,2009,5,cigarette,"1056.00,1373.00,21.00,83.00","0.694336,0.690674,0.013672,0.040527",1536,2048,0.00055408,tiny,False
train,629,batch_15/000028.jpg,batch_15_000028.jpg,2011,0,bag_wrapper,"718.00,763.00,94.00,88.00","0.498047,0.394043,0.061198,0.042969",1536,2048,0.0026296,tiny,False
train,629,batch_15/000028.jpg,batch_15_000028.jpg,2014,5,cigarette,"263.00,815.00,91.00,83.00","0.200846,0.418213,0.059245,0.040527",1536,2048,0.00240103,tiny,False
train,629,batch_15/000028.jpg,batch_15_000028.jpg,2017,5,cigarette,"1036.00,1826.00,56.00,41.00","0.692708,0.901611,0.036458,0.020020",1536,2048,0.00072988,tiny,False
train,630,batch_15/000029.jpg,batch_15_000029.jpg,2020,0,bag_wrapper,"12.00,543.00,212.00,89.00","0.076823,0.286865,0.138021,0.043457",1536,2048,0.00599798,tiny,False
train,630,batch_15/000029.jpg,batch_15_000029.jpg,2021,2,bottle_cap,"83.00,650.00,102.00,103.00","0.087240,0.342529,0.066406,0.050293",1536,2048,0.00333977,tiny,False
train,630,batch_15/000029.jpg,batch_15_000029.jpg,2022,0,bag_wrapper,"153.00,751.00,109.00,111.00","0.135091,0.393799,0.070964,0.054199",1536,2048,0.00384617,tiny,False
train,630,batch_15/000029.jpg,batch_15_000029.jpg,2023,7,straw,"12.00,952.00,368.00,30.00","0.127604,0.472168,0.239583,0.014648",1536,2048,0.00350952,tiny,False
train,630,batch_15/000029.jpg,batch_15_000029.jpg,2025,5,cigarette,"549.00,840.00,28.00,73.00","0.366536,0.427979,0.018229,0.035645",1536,2048,0.00064977,tiny,False
train,630,batch_15/000029.jpg,batch_15_000029.jpg,2029,0,bag_wrapper,"1278.00,1348.00,201.00,144.00","0.897461,0.693359,0.130859,0.070312",1536,2048,0.00920105,tiny,False
train,630,batch_15/000029.jpg,batch_15_000029.jpg,2031,7,straw,"958.00,949.00,342.00,266.00","0.735026,0.528320,0.222656,0.129883",1536,2048,0.02891922,small,False
train,630,batch_15/000029.jpg,batch_15_000029.jpg,2032,0,bag_wrapper,"1145.00,731.00,51.00,67.00","0.762044,0.373291,0.033203,0.032715",1536,2048,0.00108624,tiny,False
train,630,batch_15/000029.jpg,batch_15_000029.jpg,2033,0,bag_wrapper,"1290.00,791.00,164.00,153.00","0.893229,0.423584,0.106771,0.074707",1536,2048,0.00797653,tiny,False
train,630,batch_15/000029.jpg,batch_15_000029.jpg,2034,0,bag_wrapper,"1040.00,923.00,53.00,83.00","0.694336,0.470947,0.034505,0.040527",1536,2048,0.0013984,tiny,False
train,630,batch_15/000029.jpg,batch_15_000029.jpg,2035,0,bag_wrapper,"1159.00,1170.00,40.00,73.00","0.767578,0.589111,0.026042,0.035645",1536,2048,0.00092824,tiny,False
train,630,batch_15/000029.jpg,batch_15_000029.jpg,2036,7,straw,"1207.00,1984.00,11.00,59.00","0.789388,0.983154,0.007161,0.028809",1536,2048,0.00020631,tiny,False
train,630,batch_15/000029.jpg,batch_15_000029.jpg,2037,7,straw,"1043.00,1990.00,117.00,56.00","0.717122,0.985352,0.076172,0.027344",1536,2048,0.00208282,tiny,False
train,630,batch_15/000029.jpg,batch_15_000029.jpg,2039,7,straw,"501.00,796.00,285.00,134.00","0.418945,0.421387,0.185547,0.065430",1536,2048,0.01214027,small,False
train,630,batch_15/000029.jpg,batch_15_000029.jpg,2041,0,bag_wrapper,"490.00,615.00,75.00,56.00","0.343424,0.313965,0.048828,0.027344",1536,2048,0.00133514,tiny,False
train,630,batch_15/000029.jpg,batch_15_000029.jpg,2042,5,cigarette,"477.00,1292.00,47.00,28.00","0.325846,0.637695,0.030599,0.013672",1536,2048,0.00041835,tiny,False
train,630,batch_15/000029.jpg,batch_15_000029.jpg,2043,5,cigarette,"554.00,1265.00,28.00,62.00","0.369792,0.632812,0.018229,0.030273",1536,2048,0.00055186,tiny,False
train,630,batch_15/000029.jpg,batch_15_000029.jpg,2044,5,cigarette,"158.00,1542.00,46.00,53.00","0.117839,0.765869,0.029948,0.025879",1536,2048,0.00077502,tiny,False
train,630,batch_15/000029.jpg,batch_15_000029.jpg,2045,5,cigarette,"1262.00,1710.00,35.00,52.00","0.833008,0.847656,0.022786,0.025391",1536,2048,0.00057856,tiny,False
train,630,batch_15/000029.jpg,batch_15_000029.jpg,2046,5,cigarette,"675.00,1267.00,43.00,55.00","0.453451,0.632080,0.027995,0.026855",1536,2048,0.00075181,tiny,False
train,630,batch_15/000029.jpg,batch_15_000029.jpg,2047,5,cigarette,"1047.00,850.00,23.00,40.00","0.689128,0.424805,0.014974,0.019531",1536,2048,0.00029246,tiny,False
train,630,batch_15/000029.jpg,batch_15_000029.jpg,2048,5,cigarette,"1165.00,819.00,57.00,37.00","0.777018,0.408936,0.037109,0.018066",1536,2048,0.00067043,tiny,False
train,631,batch_15/000030.jpg,batch_15_000030.jpg,2049,5,cigarette,"58.00,314.00,83.00,58.00","0.064779,0.167480,0.054036,0.028320",1536,2048,0.00153033,tiny,False
train,631,batch_15/000030.jpg,batch_15_000030.jpg,2050,3,can,"689.00,807.00,234.00,277.00","0.524740,0.461670,0.152344,0.135254",1536,2048,0.02060509,small,False
test,632,batch_15/000031.jpg,batch_15_000031.jpg,2051,5,cigarette,"1726.00,816.00,119.00,57.00","0.590443,0.209449,0.039352,0.014137",3024,4032,0.00055631,tiny,False
test,632,batch_15/000031.jpg,batch_15_000031.jpg,2052,0,bag_wrapper,"1247.00,2112.00,477.00,605.00","0.491237,0.598834,0.157738,0.150050",3024,4032,0.02366854,small,False
train,633,batch_15/000032.jpg,batch_15_000032.jpg,2055,6,cup,"1925.14,1589.76,457.00,614.00","0.534138,0.627236,0.113343,0.203042",4032,3024,0.02301348,small,False
train,633,batch_15/000032.jpg,batch_15_000032.jpg,2056,6,cup,"1903.14,1211.00,532.00,451.00","0.537982,0.475033,0.131944,0.149140",4032,3024,0.01967822,small,False
train,633,batch_15/000032.jpg,batch_15_000032.jpg,2058,0,bag_wrapper,"1929.95,2151.95,80.00,316.00","0.488579,0.763873,0.019841,0.104497",4032,3024,0.00207336,tiny,False
train,636,batch_15/000035.jpg,batch_15_000035.jpg,2061,3,can,"1329.00,2055.00,593.00,636.00","0.537533,0.588542,0.196098,0.157738",3024,4032,0.03093211,small,False
train,637,batch_15/000036.jpg,batch_15_000036.jpg,2063,6,cup,"1110.00,1898.00,563.00,931.00","0.460152,0.586186,0.186177,0.230903",3024,4032,0.04298884,small,False
train,638,batch_15/000037.jpg,batch_15_000037.jpg,2080,6,cup,"1114.00,2016.00,298.00,290.00","0.417659,0.535962,0.098545,0.071925",3024,4032,0.00708781,tiny,False
train,639,batch_15/000038.jpg,batch_15_000038.jpg,2083,2,bottle_cap,"1098.00,1604.00,96.00,89.00","0.378968,0.408854,0.031746,0.022073",3024,4032,0.00070074,tiny,False
test,640,batch_15/000039.jpg,batch_15_000039.jpg,2084,0,bag_wrapper,"1258.00,2249.00,340.00,346.00","0.472222,0.600694,0.112434,0.085813",3024,4032,0.00964834,tiny,False
val,641,batch_15/000040.jpg,batch_15_000040.jpg,2085,6,cup,"1231.00,2246.00,356.00,360.00","0.465939,0.601687,0.117725,0.089286",3024,4032,0.01051115,small,False
